User_Id,Place_Id,Place_Ratings,Place_Name,Description,Category,City,Price,Rating,Time_Minutes,Coordinate,Latitude,Longitude,Location,Age
159,152,5.0,Pantai Patihan,"Pantai ini terletak di daerah Srigading, Sanden dan cukup dekat dengan Pantai Goa Cemara. Tempatnya juga asyik banget buat foto-foto, nggak beda jauh dengan Pandasari.",Bahari,Yogyakarta,5000,4.1,45.0,"{'lat': -7.997777999999999, 'lng': 110.2449113}",-7.997778,110.2449113,"Depok, Jawa Barat",20.0
159,158,2.0,Pantai Pok Tunggal,"Pantai Pok Tunggal atau biasa disebut ""the hidden paradise"" (surga yang tersembunyi) adalah salah satu objek wisata yang ada di Yogyakarta tepatnya di Desa Tepus, Tepus, Gunung Kidul, Yogyakarta. Jika dihitung dari kota, maka jarak tempuhnya sejauh 80 km atau sekitar 2 jam perjalanan.\nNama Pantai Pok Tunggal diambil karena dipantai tersebut terdapat sebuah pohon duras tua yang berdiri kokoh hingga saat ini. Pantai ini dikelilingi oleh tebing perbukitan karst. Terdapat tebing-tebing karang yang ditumbuhi oleh pepohonan yang lebat dan didalamnya dihuni oleh kera-kera yang jinak. Uniknya, pantai ini memiliki aliran sungai air tawar dibawah tanah yang menjadi sumber kehidupan bagi masyarakat sekitar pantai. Layaknya pantai selatan lainnya, Pantai Pok Tunggal memiliki pasir putih yang halus dan membentang sepanjang pantai. Sampai saat ini Pantai Pok Tunggal masih terjaga kebersihan dan kealamiannya.\nPantai ini sangat ramai dikunjungi baik saat liburan maupun saat hari biasa. Terdapat banyak sekali aktivitas-aktivitas yang ditawarkan di Pantai Pok Tunggal, seperti diving, snorkeling, berenang, berkemah, berfoto di spot-spot foto yang indah, hingga aktivitas ekstrem seperti rock climbing.",Bahari,Yogyakarta,10000,4.5,60.0,"{'lat': -8.1554468, 'lng': 110.6217582}",-8.1554468,110.6217582,"Depok, Jawa Barat",20.0
159,159,2.0,Hutan Pinus Asri,"Hampir semua kawasan di daerah Dlingo dan sekitarnya banyak ditumbuhi pohon pinus. Salah satunya adalah kawasan Hutan Pinus Asri yang ada di Dusun Karangasem. Karena keindahannya, tak heran jika banyak wisatawan datang untuk berfoto. Udara sejuk berkolaborasi dengan jajaran pohon pinus nan indah. Jika diperhatikan, pemandangan pohon pinus ini terlihat seperti pemandangan di Northwest Pacific. Apalagi, kabut tipis di pagi hari menyelimuti dengan tenangnya.",Cagar Alam,Yogyakarta,2500,4.5,60.0,"{'lat': -7.9209209, 'lng': 110.4355651}",-7.9209209,110.4355651,"Depok, Jawa Barat",20.0
159,165,2.0,Green Village Gedangsari,"Wisata Green Village Gedangsari Gunungkidul merupakan wisata alam cukup menakjubkan, pesona alam berupa hamparan pepohonan hijau rindang serta udara sejuk, bahkan sekarang telah hadir loh wahana flying fox terpanjang se Asia Tenggara. Berada di dataran tinggi, pengunjung dapat menyaksikan panorama kota Jogja, Klaten hingga kota Solo. Beberapa kegiatan liburan menyenangkan dapat dilakukan ketika liburan di Green Village Gunungkidul. Sepanjang jalan setapak berawal dari gerbang masuk hingga lokasi puncak, tak perlu heran kalau banyak pengunjung berswafoto di sepanjang jalan. Hal tersebut mengingat pesona alam masih asri, sehingga sangat cocok dijadikan background berswafoto bareng keluarga, teman atau pun bareng pasangan. Tentu saja banyak pengunjung membawa tongkat selfie bahkan ada juga menggunakan pesawat drone demi merekam momen keseruan dan keindahan alam Gunungkidul melalui jepretan kamera.
",Taman Hiburan,Yogyakarta,2000,4.2,60.0,"{'lat': -7.813093999999999, 'lng': 110.615571}",-7.813094,110.615571,"Depok, Jawa Barat",20.0
159,166,1.0,Kebun Teh Nglinggo,"Wisata Kebun Teh Nglinggo adalah satu-satunya kebun teh yang berada di Yogyakarta. Sebenarnya kebun teh ini merupakan tempat mata pencaharian penduduk di sekitar Pagerhajo. Kemudian warga mempunyai ide untuk menjadikannya sebagai tempat wisata. Dengan pesona alamnya Kebun Teh Nglinggo menjadi objek wisata yang cukup terkenal di Kulon Progo. Kebun Teh Nglinggo terletak di wilayah Perbukitan Menoreh. Lokasinya di Desa Wisata Nglinggo, Nglinggo Barat, Pagerharjo, Samigaluh, Kabupaten Kulon Progo, DIY. Wisata ini menawarkan objek wisata berupa hamparan perkebunan teh dengan luas sekitar 136 hektare di ketinggian 900-1000 mdpl . Di sana pengunjung dapat melihat para pemetik daun teh dan dapat pula ikut memanen daun teh. Jika kurang puas pengunjung juga dapat naik hingga Puncak Kendeng Gunung Kukusan, dan akan dimanjakan dengan pemandangan alam yang memikat mata juga udara sejuk pegunungan yang masih alami . Dari puncak tersebut pengunjung akan disajikan dengan pemandangan delapan gunung besar yang ada di Jogja dan Jawa Tengah . Pengunjung juga bisa menjelajahi Kebun Teh Nglinggo dengan jeep ataupun motor trail. Meskipun buka dari pukul 06.00-18.00 WIB, tetapi Kebun Teh Nglinggo dapat dijadikan objek wisata untuk berburu sunrise. Karena pengunjung dapat bermalam di home stay sekitar. Untuk harga tiket masuk objek wisata Kebun Teh Nglinggo sebesar Rp 5000 per orang.",Cagar Alam,Yogyakarta,6000,4.5,60.0,"{'lat': -7.647054, 'lng': 110.1414699}",-7.647054,110.1414699,"Depok, Jawa Barat",20.0
159,172,5.0,Pantai Indrayanti,"Pantai Indrayanti menawarkan keindahan alam yang menakjubkan. Hamparan pasir dan birunya laut menjadi pesona yang tiada dua. Pantai Indrayanti merupakan salah satu tempat wisata Yogyakarta yang menjadi rekomendasi bagi wisatawan. Jika kamu merasa jenuh di Malioboro, pantai ini bisa menjadi pilihannya.",Bahari,Yogyakarta,10000,4.5,60.0,"{'lat': -8.1508415, 'lng': 110.6129852}",-8.1508415,110.6129852,"Depok, Jawa Barat",20.0
159,178,1.0,Goa Pindul,"Gua Pindul adalah objek wisata berupa gua yang terletak di Desa Bejiharjo, Kecamatan Karangmojo, Kabupaten Gunungkidul. Gua Pindul dikenal karena cara menyusuri gua yang dilakukan dengan menaiki ban pelampung di atas aliran sungai bawah tanah di dalam gua, kegiatan ini dikenal dengan istilah cave tubing.",Cagar Alam,Yogyakarta,40000,4.5,60.0,"{'lat': -7.9339721, 'lng': 110.651966}",-7.9339721,110.651966,"Depok, Jawa Barat",20.0
159,193,5.0,Candi Sewu,"Candi Sewu atau Manjusrighra (Hanacaraka:??????????, Jawa: Candhi Sèwu) adalah candi Buddha yang dibangun pada abad ke-8 Masehi yang berjarak hanya delapan ratus meter di sebelah utara Candi Prambanan. Candi Sewu merupakan kompleks candi Buddha terbesar kedua setelah Candi Borobudur di Jawa Tengah. Candi Sewu berusia lebih tua daripada Candi Borobudur dan Prambanan. Meskipun aslinya memiliki 249 candi, oleh masyarakat setempat candi ini dinamakan ""Sewu"" yang berarti seribu dalam bahasa Jawa. Penamaan ini berdasarkan kisah legenda Loro Jonggrang.\nSecara administratif, kompleks Candi Sewu terletak di Dukuh Bener, Desa Bugisan, Kecamatan Prambanan, Kabupaten Klaten, Provinsi Jawa Tengah.",Budaya,Yogyakarta,50000,4.6,60.0,"{'lat': -7.7439217, 'lng': 110.4929095}",-7.7439217,110.4929095,"Depok, Jawa Barat",20.0
159,204,4.0,Desa Wisata Pulesari,"Desa Wisata Pulesari semakin menambah deretan profil desa wisata di Jogja yang lahir dari kesadaran masyarakat, atas potensi lokal yang dimiliki. Baik itu dari sisi ragam budaya, pesona alam sekitar, kazanah kuliner, maupun nilai sejarah, dan budaya yang ada. Semuanya dikemas dalam sebuah keseruan wisata. Lokasi Desa Wisata Pulesari berada di Kabupaten Sleman, Daerah Istimewa Yogyakarta (DIY), yang notabene sebagai kabupaten yang dianugerahi banyak sekali tempat wisata. Kehadiran Desa Wisata Pulesari seakan menjadi penambal dari puzle wisata yang belum lengkap. Dan inilah review Desa Wisata Pulosari sebagai referensi awal untuk menentukan lokasi liburan nanti.",Taman Hiburan,Yogyakarta,0,4.4,60.0,"{'lat': -7.625880599999999, 'lng': 110.371698}",-7.6258806,110.371698,"Depok, Jawa Barat",20.0
160,87,3.0,Sindu Kusuma Edupark (SKE),"Sindu Kusuma Edupark (SKE) merupakan sebuah destinasi rekreasi yang terletak di Jogjakarta. Di tujuh hektar kawasan taman yang selesai dibangun tahun 2014 ini, terdapat bermacam-macam wahana, baik wahana bermain maupun wahana belajar yang bisa dinikmati oleh semua anggota keluarga. Wahana yang paling terkenal dari SKE adalah bianglalanya, yang merupakan sebuah wahana bermain sekaligus ikon SKE sendiri. Bila Singapore memiliki Flyer setinggi 165 meter, sementara Malaysia punya Eye setinggi 88 meter, dan di Thailand ada Asiatique setinggi 60 meter, Indonesia memiliki Cakra Manggilingan dengan tinggi 48 meter. Di tingkat Asia Tenggara, bianglala ini memang mesti berpuas diri duduk di peringkat keenam sebagai bianglala tertinggi, tetapi di tingkat nasional, ia duduk di peringkat pertama.",Taman Hiburan,Yogyakarta,20000,4.2,120.0,"{'lat': -7.767297300000001, 'lng': 110.3542486}",-7.7672973,110.3542486,"Jakarta Pusat, DKI Jakarta",36.0
160,99,5.0,Kampung Wisata Kadipaten,Kampung Wisata Kadipaten secaara kewilayahan berada di Kelurahan Kadipaten Kecamatan Kraton. Keberadaannya juga berfungsi sebagai penyangga obyek wisata Kraton Kasultanan Yogyakarta. Sesuai dengan potensi yang ada Kampung Wisata Kadipaten kemudian mengangkat tema “Art and Heritage Turism” sebagai brandinngnya. Kawasan kampung wisata ini menjadi sangat unik dan spesifik karena disana banyak terdapat bangunan situs cagar busaya terutama bangunan Dalem Pangeran. Nama Kadipaten sendiri konon berasal dari nama kawasan yang disana banyak terdapat bangunan situs cagar budaya terutama bangunan Dalem Pangeran. Nama Kadipaten konon berasal dari nama kawasan yang disana banyak ditinggali oleh kerabat Kraton yang sekaligus sebagai pengagung Kraton.,Budaya,Yogyakarta,0,4.4,60.0,"{'lat': -7.806093000000001, 'lng': 110.35831}",-7.806093,110.35831,"Jakarta Pusat, DKI Jakarta",36.0
160,104,4.0,Tebing Breksi,"Tebing Breksi merupakan tempat wisata yang berada di wilayah Kabupaten Sleman. Lokasinya berada di sebelah selatan Candi Prambanan dan berdekatan dengan Candi Ijo serta Kompleks Keraton Boko. Lokasi Wisata Tebing Breksi tepatnya berada di Desa Sambirejo, Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572.",Budaya,Yogyakarta,20000,4.4,60.0,"{'lat': -7.781571400000001, 'lng': 110.5045827}",-7.7815714,110.5045827,"Jakarta Pusat, DKI Jakarta",36.0
160,116,5.0,Jurang Tembelan Kanigoro,"Jurang Tembelan Kanigoro berada di Desa Wisata Mangunan, Dlingo, Bantul. Familiar dengan Desa Mangunan, bukan? Kawasan ini memang memiliki tempat wisata bagus yang murah. Termasuk Jurang Tembelan Kanigoro yang berada tidak jauh dari Kebun Buah Mangunan atau Bukit Panguk Kediwung. Dari Jogja, arahkan kendaraan menuju Jalan Imogiri Timur, setelah sampai di pertigaan dekat Pasar Imogiri ikuti arah menuju Mangunan. Untuk menuju ke sana, cek terlebih dahulu kondisi kendaraan. Jalanan yang naik turun serta tikungan tajam, harus diwaspadai. Bagi yang menggunakan kendaraan besar seperti bus, diharapkan memutar melewati Bukit Bintang Gunung Kidul. Selain itu, selalu berhati-hati dan tetap fokus selama berkendara.",Taman Hiburan,Yogyakarta,2500,4.5,45.0,"{'lat': -7.940106500000001, 'lng': 110.4300062}",-7.9401065,110.4300062,"Jakarta Pusat, DKI Jakarta",36.0
160,124,5.0,Kauman Pakualaman Yogyakarta,"Pakualaman adalah sebuah kecamatan di Kota Yogyakarta, Provinsi Daerah Istimewa Yogyakarta, Indonesia. Kecamatan ini terletak di antara Sungai Code dan Sungai Manunggal. Nama 'Pakualaman' diambil dari Puro Paku Alaman, kediaman resmi Sri Paduka Pakualam yang terletak tepat di tengah-tengah kecamatan ini. Sebelumnya, Pakualaman bukan bagian kota Yogyakarta, melainkan Kabupaten Kota Pakualaman, yang dihapus setelah terbentuknya Pemerintah Kota Yogyakarta pada 1947.
",Budaya,Yogyakarta,0,5.0,60.0,"{'lat': -7.801034700000001, 'lng': 110.3751922}",-7.8010347,110.3751922,"Jakarta Pusat, DKI Jakarta",36.0
160,129,5.0,Bukit Lintang Sewu,"Bukit Lintang Sewu ini berasal ketika pada saat malam hari di bukit ini terlihat ribuan bintang – bintang yang membentang luas di angkasa. Dalam bahasa Jawa Bukit Seribu Bintang adalah Bukit Lintang Sewu (lintang: bintang, sewu: seribu). Pemandangan alam yang tidak kalah mempesona membuat Bukit Langit Sewu ini menjadi tempat favorit bagi pecinta alam. Pada saat menuju bukit, pengunjung akan disuguhkan dengan pepohonan pinus, tetapi saat sampai pengunjung akan disuguhkan panorama hutan Kayu Putih yang menjadi keunikan tempat wisata ini. Diatas pohon Kayu Putih ini juga terdapat Burung Alap-alap yang melintas diatas pohonnya. Selain itu pengunjung juga akan dimanjakan dengan deretan pegunungan seperti Gunung merbabu, Gunung Sumbing, Menoreh, dan Gunung Merapi.
",Taman Hiburan,Yogyakarta,2000,4.5,60.0,"{'lat': -7.915799699999999, 'lng': 110.4366436}",-7.9157997,110.4366436,"Jakarta Pusat, DKI Jakarta",36.0
160,134,1.0,Desa Wisata Gamplong,"Desa Wisata Gamplong adalah desa wisata kerajinan tenun yang berada di Padukuhan Gamplong Desa Sumber Rahayu Kecamatan Moyudan Kabupaten Sleman, Yogyakarta. Desa wisata yang terletak di sebelah barat Kota Yogyakarta ini cukup menarik untuk disinggahi wisatawan terlebih karena masih adanya industri kerajinan tenun tradisional dengan menggunakan Alat Tenun Bukan Mesin (ATBM). Dengan ATBM, masyarakat perajin Gamplong mampu menghasilkan kain tenun sebagai bahan stagen (kain panjang untuk melilit bagian perut wanita). Selain kerajinan tenun, perajin juga mampu memproduksi kerajinan anyaman untuk suvenir.",Taman Hiburan,Yogyakarta,10000,4.4,60.0,"{'lat': -7.805523199999997, 'lng': 110.2374676}",-7.8055232,110.2374676,"Jakarta Pusat, DKI Jakarta",36.0
160,153,5.0,Pantai Kukup,"Pantai Kukup adalah salah satu pantai yang memiliki hamparan pasir putih yang terkenal di Kabupaten Gunung Kidul, Yogyakarta. Selain memiliki pemandangan pantai yang cantik, pantai ini juga memberikan keunikan tersendiri. Di pantai ini terdapat pulau Karang yang menjadi daya tarik utama bagi para wisatawan lokal atau mancanegara. Karena di pulau Karang ini para wisatawan dapat menikmati keindahan pantai yang sangat menawan. Pantai cantik ini berada di sebelah timurnya Pantai Baron, kurang lebih berjarak sekitar 1 km. Tepatnya berada di Desa Kemadang, Kecamatan Tanjungsari, Kabupaten Gunung Kidul, Yogyakarta. Pantai Kukup ini masih dalam satu barisan dengan Pantai Baron, Pantai Krakal, Pantai Sundak, Pantai Sepanjang dan pantai-pantai lainnya. Jarak dari Kota Jogja ke pantai ini sekitar 40 km sedangkan jarak dari Kota Wonosari sekitar 25 km.",Bahari,Yogyakarta,10000,4.0,60.0,"{'lat': -8.133876299999999, 'lng': 110.5548349}",-8.1338763,110.5548349,"Jakarta Pusat, DKI Jakarta",36.0
160,172,2.0,Pantai Indrayanti,"Pantai Indrayanti menawarkan keindahan alam yang menakjubkan. Hamparan pasir dan birunya laut menjadi pesona yang tiada dua. Pantai Indrayanti merupakan salah satu tempat wisata Yogyakarta yang menjadi rekomendasi bagi wisatawan. Jika kamu merasa jenuh di Malioboro, pantai ini bisa menjadi pilihannya.",Bahari,Yogyakarta,10000,4.5,60.0,"{'lat': -8.1508415, 'lng': 110.6129852}",-8.1508415,110.6129852,"Jakarta Pusat, DKI Jakarta",36.0
160,195,5.0,Pantai Jogan,"Pantai Jogan adalah objek wisata pantai yang terletak di Dusun Duwet, Purwodadi, Tepus, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Lokasinya berjarak kurang lebih 74 km dari Pusat kota Yogyakarta. Pantai ini terletak di jajaran pegunungan Gunungkidul, yang memberikan pemandangan alam tebing dan air terjun yang mengarah ke laut lepas.",Bahari,Yogyakarta,5000,4.4,60.0,"{'lat': -8.180135, 'lng': 110.6763715}",-8.180135,110.6763715,"Jakarta Pusat, DKI Jakarta",36.0
160,201,2.0,Pantai Kesirat,"Pada umumnya pantai identik dengan pasirnya bukan, namun pantai kesirat memiliki keunikan tersendiri yang akan anda temukan disini. Pantai kesirat tidak memiliki pasir namun anda akan menemukan tebing tebing yang memeiliki struktur yang cantik kemudian anda kana menikmati pantai di atasnya, tempat ini juga sangat cocok untuk menikmati sunset. Keindahan pantai ini membuat semua orang tidak bisa melupakannya seperti janji mantan hehee.. pantai kesirat memiliki spot spot foto yang instagramable banget cocok sekali untuk kamu yang suka berfoto. Keunikan lain yang menjadi ciri khas dari wisata Pantai Kesirat adalah hadirnya sebuah pohon yang tampak berdiri kokoh yang menjadi ikon dari tempat wisata ini. Banyak wisatawan yang memanfaatkan pohon ini sebagai latar belakang foto mereka.",Bahari,Yogyakarta,5000,4.6,90.0,"{'lat': -8.096153500000002, 'lng': 110.4350483}",-8.0961535,110.4350483,"Jakarta Pusat, DKI Jakarta",36.0
160,205,1.0,Desa Wisata Tembi,"Desa Wisata Tembi, merupakan satu dari sekian desa wisata yang sukses menata kawasannya, sehingga menjadi sebuah kawasan yang layak untuk dikunjungi. Potensi alam, sejarah, serta potensi budaya yang dimiliki Desa Wisata Tembi memang sangat pas untuk dijadikan sebuah desa wisata. Apalagi jarak Desa Wisata Tembi tidak jauh dari pusat kota Jogja. Ternyata, pesona keindahan Desa Wisata Tembi tidak hanya terbatas pada dua hal tersebut saja. Dan inilah info lengkap Desa Wisata Tembi, sebagai referensi awal menentukan lokasi wisata saat liburan nanti. Lokasi Desa Wisata Tembi terletak satu arah menuju Parangtritis. Alamat Desa Wisata Tembi berada di Desa Tembi, Kecamatan Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta.",Taman Hiburan,Yogyakarta,50000,4.5,60.0,"{'lat': -7.872567300000001, 'lng': 110.3546963}",-7.8725673,110.3546963,"Jakarta Pusat, DKI Jakarta",36.0
161,106,4.0,Kawasan Malioboro,"Jalan Malioboro adalah nama salah satu kawasan jalan dari tiga jalan di Kota Yogyakarta yang membentang dari Tugu Yogyakarta hingga ke perempatan Kantor Pos Yogyakarta. Secara keseluruhan terdiri dari Jalan Margo Utomo, Jalan Malioboro, dan Jalan Margo Mulyo. Jalan ini merupakan poros Garis Imajiner Kraton Yogyakarta.",Taman Hiburan,Yogyakarta,0,4.8,60.0,"{'lat': -7.793167, 'lng': 110.3655238}",-7.793167,110.3655238,"Jakarta Timur, DKI Jakarta",33.0
161,123,4.0,Kampung Wisata Rejowinangun,"Kampung wisata Rejowinangun terletak di Kelurahan rejowinangun, Kecamatan Kotagede, Kota Yogyakarta tepatnya sebelah selatan Kebun binatang Gembiraloka. Kampung wisata ini telah dirintis sejak tahun 2010 dan dengan kerjasama seluruh elemen masyarakat, pada tanggal 04 Oktober 2013 oleh Kepala dinas Pariwisata Kota Yogyakarta, Kampung Wisata Rejowinangun diresmikan. Kelurahan Rejowinangun merupakan satu kelurahan dari tiga kelurahan yang ada di Kecamatan Kotagede, sebuah kecamatan diujung timur Kota Yogyakarta yang terkenal dengan perak dan bekas kerajaan Mataram. Kelurahan Rejowinangun memiliki banyak potensi yang jika dikembangkan sungguh akan sangat luar biasa, meskpun saat ini yang terkenal baru Kebun Raya Kebun Binatang (KRKB) Gembiraloka yang lokasinya berada di wilayah Kelurahan Rejowinangun. Dengan adanya tempat wisata KRKB Gembiraloka di wilayah ini, berusaha mengembangkan wilayah kelurahan dengan potensi yang ada sehingga wisatawan selain mengunjungi Gembiraloka bisa singgah di kampung wisata ini.
",Budaya,Yogyakarta,0,4.3,60.0,"{'lat': -7.8152776, 'lng': 110.3988359}",-7.8152776,110.3988359,"Jakarta Timur, DKI Jakarta",33.0
161,124,2.0,Kauman Pakualaman Yogyakarta,"Pakualaman adalah sebuah kecamatan di Kota Yogyakarta, Provinsi Daerah Istimewa Yogyakarta, Indonesia. Kecamatan ini terletak di antara Sungai Code dan Sungai Manunggal. Nama 'Pakualaman' diambil dari Puro Paku Alaman, kediaman resmi Sri Paduka Pakualam yang terletak tepat di tengah-tengah kecamatan ini. Sebelumnya, Pakualaman bukan bagian kota Yogyakarta, melainkan Kabupaten Kota Pakualaman, yang dihapus setelah terbentuknya Pemerintah Kota Yogyakarta pada 1947.
",Budaya,Yogyakarta,0,5.0,60.0,"{'lat': -7.801034700000001, 'lng': 110.3751922}",-7.8010347,110.3751922,"Jakarta Timur, DKI Jakarta",33.0
161,137,1.0,Wisata Alam Kalibiru,"Kalibiru sebenarnya adalah sebuah nama hutan yang saat ini diolah menjadi sebuah tempat wisata alam. Hutan Kalibiru memiliki ketinggian 450 mdpl dan berupa kawasan perbukitan yang subur. Suhu udara di tempat ini sangat sejuk. Kalibiru dikelola oleh pemerintah dan masyarakat setempat sebagai wisata alam dan edukasi. Ada banyak hal yang bisa didapatkan di sana, termasuk outbond, penginapan, dan beberapa spot untuk mencari foto kekinian. Ada juga jalur trekking yang juga bisa dijadikan lokasi camping.",Cagar Alam,Yogyakarta,20000,4.4,90.0,"{'lat': -7.8057305, 'lng': 110.127969}",-7.8057305,110.127969,"Jakarta Timur, DKI Jakarta",33.0
161,138,4.0,Jogja Exotarium,"Di Yogyakarta, tepatnya di Sleman, ada satu tempat wisata edukasi yang patut dikunjungi. Namanya adalah Jogja Exotarium — terdengar unik, kan? Namun sebenarnya, tempat ini merupakan taman hewan berskala kecil. Koleksi hewannya beragam dan bisa diajak berinteraksi secara langsung",Taman Hiburan,Yogyakarta,20000,4.4,120.0,"{'lat': -7.7280356, 'lng': 110.3591712}",-7.7280356,110.3591712,"Jakarta Timur, DKI Jakarta",33.0
161,196,1.0,Pantai Ngrenehan,Pantai Ngrenehan merupakan\npantai nelayan. Terletak di desa Kanigoro\nKecamatan Saptosari kurang lebih 30 km di sebelah selatan kota Wonosari. Suatu pantai berupa teluk yang dikelilingi hamparan perbukitan kapur dan memiliki panorama yang sangat memukau dengan deburan ombak menerpa pasir putih. Para wisatawan dapat menyaksikan aktivitas kegiatan nelayan dan menikmati ikan siap saji atau membawa ikan segar sebagai oleh-oleh.,Bahari,Yogyakarta,3000,4.4,60.0,"{'lat': -8.1211475, 'lng': 110.5142337}",-8.1211475,110.5142337,"Jakarta Timur, DKI Jakarta",33.0
162,86,3.5,Keraton Yogyakarta,"Keraton Ngayogyakarta Hadiningrat atau Keraton Yogyakarta (bahasa Jawa: ???????????????????????????, translit. Karaton Ngayogyakarta Hadiningrat) merupakan istana resmi Kesultanan Ngayogyakarta Hadiningrat yang kini berlokasi di Kota Yogyakarta. Keraton ini didirikan oleh Sri Sultan Hamengkubuwana I pada tahun 1755 sebagai Istana/Keraton Yogyakarta yang baru berdiri akibat perpecahan Mataram Islam dengan adanya Perjanjian Giyanti. Keraton ini adalah pecahan dari Keraton Surakarta Hadiningrat dari Kesunanan Surakarta (Kerajaan Surakarta). Sehingga dinasti Mataram diteruskan oleh 2 Kerajaan yakni Kesultanan Yogyakarta dan Kesunanan Surakarta. Total luas wilayah keseluruhan keraton yogyakarta mencapai 184 hektar, yakni meliputi seluruh area di dalam benteng Baluwarti, alun-alun Lor, alun-alun Kidul, gapura Gladak, dan kompleks Masjid Gedhe Yogyakarta. Sementara luas dari kedhaton (inti keraton) mencapai 13 hektar. Walaupun Kesultanan Yogyakarta secara resmi telah menjadi bagian Republik Indonesia pada tahun 1945, kompleks bangunan keraton ini masih berfungsi sebagai tempat tinggal sultan dan rumah tangga istananya yang masih menjalankan tradisi kesultanan hingga saat ini. Keraton ini kini juga merupakan salah satu objek wisata di Kota Yogyakarta. Sebagian kompleks keraton merupakan museum yang menyimpan berbagai koleksi milik kesultanan, termasuk berbagai pemberian dari raja-raja Eropa, replika pusaka keraton, dan gamelan. Dari segi bangunannya, keraton ini merupakan salah satu contoh arsitektur istana Jawa yang terbaik, memiliki balairung-balairung mewah dan lapangan serta paviliun yang luas.",Budaya,Yogyakarta,15000,4.6,60.0,"{'lat': -7.8052845, 'lng': 110.3642031}",-7.8052845,110.3642031,"Bekasi, Jawa Barat",25.0
162,94,3.0,Sumur Gumuling,Sumur Gumuling adalah salah satu tempat untuk ibadah atau kegiatan agama pada masa lalu. Sumur Gumuling merupakan masjid pada zaman pemerintahan Sri Sultan Hamengkubuwana I dan II.,Taman Hiburan,Yogyakarta,7000,4.5,60.0,"{'lat': -7.808791100000001, 'lng': 110.3591825}",-7.8087911,110.3591825,"Bekasi, Jawa Barat",25.0
162,138,5.0,Jogja Exotarium,"Di Yogyakarta, tepatnya di Sleman, ada satu tempat wisata edukasi yang patut dikunjungi. Namanya adalah Jogja Exotarium — terdengar unik, kan? Namun sebenarnya, tempat ini merupakan taman hewan berskala kecil. Koleksi hewannya beragam dan bisa diajak berinteraksi secara langsung",Taman Hiburan,Yogyakarta,20000,4.4,120.0,"{'lat': -7.7280356, 'lng': 110.3591712}",-7.7280356,110.3591712,"Bekasi, Jawa Barat",25.0
162,139,5.0,Puncak Gunung Api Purba - Nglanggeran,"Gunung Nglanggeran adalah sebuah gunung di Daerah Istimewa Yogyakarta, Indonesia. Gunung ini merupakan suatu gunung api purba yang terbentuk sekitar 0,6-70 juta tahun yang lalu atau yang memiliki umur tersier (Oligo-Miosen). Gunung Nglanggeran memiliki batuan yang sangat khas karena didominasi oleh aglomerat dan breksi gunung api. Gunung ini terletak di Desa Nglanggeran, Kecamatan Patuk, Kabupaten Gunung Kidul yang berada pada deretan Pegunungan Baturagung.",Cagar Alam,Yogyakarta,10000,4.7,60.0,"{'lat': -7.841252999999998, 'lng': 110.543056}",-7.841253,110.543056,"Bekasi, Jawa Barat",25.0
162,155,3.0,Pantai Ngobaran,"Pantai Ngobaran merupakan salah satu tempat wisata alam yang terletak di gugusan laut pantai selatan tepatnya di Desa Kanigoro, kecamatan Saptosari Kabupaten Gunungkidul Daerah Istimewa Yogyakarta 2 km dari pantai Ngrenehan.\nPantai ini sangat indah jika air surut maka tampaklah kolam kolam kecil yang terbentuk dari karang karang yang tertutp oleh alga (rumput laut yang hijau sebagai bahan baku kosmetik) dan terdapat banyak biota laut lainnya yang mungkin terjebak di kolam karang tersebut. Hal inilah yang menopanng kehidupan nelayan darat yakni para nelayan yang tidak memerlukan kapal atau perahu untuk mendapatkan hasil laut cukup beraktivitas dipinggir pantai. Biota laut yang sering di dapat adalah Lobster, landak laut, kerang-kerangan, bintang laut dan rumput laut itu sendiri tentunya .",Bahari,Yogyakarta,5000,4.6,60.0,"{'lat': -8.1184844, 'lng': 110.5028785}",-8.1184844,110.5028785,"Bekasi, Jawa Barat",25.0
162,160,2.0,Pasar Kebon Empring Bintaran,"Pasar Kebon Empring merupakan salah satu objek wisata di Kecamatan Piyungan yang menawarkan kuliner tradisional seperti sego atau nasi wader, jangan lombok, sego lele, sego welut, sego wiwit, tengkleng, sego mentel, geblek hingga dawet batok dan seruni. Harga yang ditawarkan relatif murah, mulai dari Rp3.000 sampai Rp17.000. Pasar Kebon Pring mulai dibuka untuk kunjungan wisatawan pada 17 Mei 2018. Dinamakan Pasar Kebon Empring karena hampir sekeliling objek wisata tersebut adalah pohon bambu atau empring dalam bahasa jawa. Lokasi tersebut mulai menjadi objek wisata awalnya karena banyak orang yang berswafoto di jembatan Kali Gawe dalam lokasi pasar Kebon Empring. Setelah jembatan Kali Gawe diresmikan pada Februari 2018, empat bulan kemudian warga setempat memanfaatkannya dan mengembangkan menjadi lokasi wisata dengan menambah sarana dan prasarana penunjang wisata seperti taman, destinasi swafoto, bale di atas Kali Gawe.",Pusat Perbelanjaan,Yogyakarta,0,4.4,60.0,"{'lat': -7.836320499999998, 'lng': 110.4575806}",-7.8363205,110.4575806,"Bekasi, Jawa Barat",25.0
